caseid,age,sex,fulltime_emp,phys_challenge,sleep,homework,socializing
20160302161917,36,Male,Full time,No difficulty,420,0,215
20160302161924,44,Male,Full time,No difficulty,420,0,289
20160302161925,57,Female,No answer,No difficulty,430,0,600
20160302161926,60,Female,No answer,Has difficulty,600,0,643
20160302161928,85,Female,No answer,Has difficulty,570,0,280
20160302161942,66,Female,No answer,Has difficulty,180,0,630
20160302161951,54,Male,Full time,No difficulty,555,0,0
20160302161954,34,Female,Part time,No difficulty,720,0,255
20160302161958,20,Male,Part time,No difficulty,241,0,95
20160302161962,69,Female,No answer,Has difficulty,490,0,430
20160302161966,71,Female,Full time,No difficulty,600,0,225
20160302161969,65,Male,No answer,No difficulty,540,0,605
20160302161973,15,Male,No answer,No difficulty,495,40,230
20160302161978,70,Male,No answer,No difficulty,660,0,395
20160302161979,62,Female,Full time,No difficulty,562,0,30
20160302161981,35,Male,Full time,No difficulty,485,0,120
20160302161982,65,Female,No answer,No difficulty,540,0,330
20160302161989,68,Female,No answer,No difficulty,720,0,75
20160302161990,19,Male,No answer,Has difficulty,738,0,485
20160302161993,35,Female,Full time,No difficulty,520,0,120
20160302161995,17,Male,No answer,No difficulty,90,600,275
20160302161996,44,Female,Full time,No difficulty,450,0,135
20160302161997,76,Male,No answer,Has difficulty,540,0,710
20160302162006,52,Male,Full time,No difficulty,480,0,120
20160302162007,49,Female,Full time,No difficulty,480,0,250
20160302162009,22,Male,No answer,No difficulty,490,0,360
20160302162011,61,Male,No answer,Has difficulty,660,0,535
20160302162013,54,Male,Full time,No difficulty,430,0,220
20160302162014,34,Male,Full time,No difficulty,360,0,245
20160302162015,30,Male,Full time,No difficulty,570,0,270
20160302162024,41,Female,Part time,No difficulty,439,0,60
20160302162026,22,Male,Full time,No difficulty,630,0,449
20160302162028,54,Female,No answer,No difficulty,670,0,305
20160302162029,28,Female,Full time,No difficulty,460,30,0
20160302162033,61,Female,Full time,No difficulty,577,0,30
20160302162036,71,Male,No answer,No difficulty,480,0,575
20160302162037,45,Female,Part time,No difficulty,500,0,301
20160302162041,36,Male,Full time,No difficulty,440,0,290
20160302162045,58,Female,Full time,No difficulty,825,0,270
20160302162049,32,Male,Full time,Has difficulty,425,0,180
20160302162052,60,Female,Full time,No difficulty,540,0,780
20160302162054,48,Male,Full time,No difficulty,447,0,230
20160302162058,48,Female,No answer,Has difficulty,870,0,250
20160302162059,31,Male,Full time,No difficulty,600,0,200
20160302162063,32,Male,Full time,No difficulty,385,0,115
20160302162065,40,Female,Part time,No difficulty,570,0,120
20160302162068,61,Male,Full time,No difficulty,780,0,600
20160302162079,71,Female,No answer,Has difficulty,368,0,520
20160302162080,64,Female,No answer,Has difficulty,525,0,655
20160302162084,38,Female,Full time,No difficulty,590,0,380
20160302162087,49,Male,No answer,No difficulty,570,0,300
20160302162091,68,Female,No answer,No difficulty,480,0,270
20160302162092,48,Female,No answer,No difficulty,630,0,145
20160302162094,15,Female,No answer,No difficulty,695,0,0
20160302162102,35,Male,Full time,No difficulty,520,0,230
20160302162108,57,Female,Full time,No difficulty,539,0,543
20160302162110,39,Female,Full time,No difficulty,496,0,120
20160302162114,36,Female,Part time,No difficulty,605,0,415
20160302162115,33,Male,Full time,No difficulty,585,0,360
20160302162116,36,Female,No answer,No difficulty,595,0,402
20160302162124,58,Female,No answer,No difficulty,679,0,175
20160302162127,32,Female,No answer,No difficulty,535,0,90
20160302162132,56,Male,Part time,No difficulty,405,0,675
20160302162133,59,Female,Full time,No difficulty,620,0,0
20160302162136,33,Female,Full time,No difficulty,390,0,180
20160302162137,85,Male,No answer,No difficulty,505,0,480
20160302162141,52,Female,No answer,No difficulty,500,0,300
20160302162142,64,Female,No answer,No difficulty,555,0,340
20160302162143,80,Female,No answer,No difficulty,570,0,462
20160302162145,43,Female,Full time,No difficulty,620,0,0
20160302162148,79,Male,Full time,No difficulty,540,0,225
20160302162151,53,Male,Full time,No difficulty,510,0,122
20160302162153,78,Male,Part time,No difficulty,457,0,405
20160302162157,71,Male,No answer,No difficulty,390,0,780
20160302162158,60,Female,Full time,No difficulty,515,0,120
20160302162162,61,Male,Full time,No difficulty,680,0,210
20160302162163,34,Female,No answer,No difficulty,300,0,105
20160302162165,32,Male,Full time,No difficulty,390,0,372
20160302162167,67,Male,Full time,No difficulty,530,0,210
20160302162169,59,Male,Full time,No difficulty,590,0,320
20160302162171,68,Female,Full time,No difficulty,270,0,0
20160302162172,31,Female,No answer,No difficulty,550,0,120
20160302162173,50,Female,Part time,No difficulty,410,0,300
20160302162179,61,Male,No answer,No difficulty,540,0,295
20160302162186,68,Male,No answer,No difficulty,450,0,407
20160302162188,49,Male,Full time,No difficulty,790,0,525
20160302162190,35,Female,Full time,No difficulty,440,0,105
20160302162191,27,Female,Full time,No difficulty,540,0,225
20160302162199,59,Female,Part time,No difficulty,735,0,495
20160302162200,61,Male,Full time,No difficulty,374,0,60
20160302162207,69,Female,No answer,No difficulty,485,0,710
20160302162209,63,Female,No answer,Has difficulty,480,0,325
20160302162211,69,Female,No answer,No difficulty,480,0,359
20160302162212,71,Female,No answer,No difficulty,675,0,360
20160302162213,63,Male,No answer,No difficulty,630,0,70
20160302162215,54,Female,No answer,No difficulty,690,0,255
20160302162222,33,Female,Full time,No difficulty,480,0,189
20160302162223,63,Male,Full time,No difficulty,420,0,105
20160302162228,20,Male,Full time,No difficulty,660,0,60
20160302162229,55,Female,Part time,No difficulty,547,0,405
20160302162231,26,Male,Full time,No difficulty,420,0,0
20160302162232,50,Male,Full time,No difficulty,795,0,180
20160302162237,65,Female,Part time,No difficulty,515,0,180
20160302162240,74,Female,No answer,Has difficulty,600,0,540
20160302162243,85,Female,No answer,Has difficulty,570,0,625
20160302162248,69,Female,No answer,No difficulty,510,0,570
20160302162250,61,Female,No answer,Has difficulty,360,0,885
20160302162253,40,Male,Full time,No difficulty,475,0,410
20160302162255,67,Female,Part time,No difficulty,585,0,335
20160302162258,58,Male,Full time,No difficulty,600,0,455
20160302162259,64,Female,Part time,No difficulty,650,0,660
20160302162274,45,Male,Full time,No difficulty,660,0,270
20160302162282,50,Male,Full time,No difficulty,690,0,183
20160302162290,45,Male,Full time,No difficulty,565,0,190
20160302162298,85,Female,No answer,Has difficulty,660,0,215
20160302162301,18,Male,No answer,No difficulty,720,0,395
20160302162302,54,Male,Full time,No difficulty,630,0,65
20160302162304,53,Male,Full time,No difficulty,420,0,120
20160302162305,34,Male,Full time,No difficulty,510,0,450
20160302162306,37,Female,Full time,No difficulty,480,0,130
20160302162310,71,Female,Part time,No difficulty,450,0,62
20160302162316,39,Female,Full time,Has difficulty,420,0,130
20160302162322,78,Female,No answer,No difficulty,600,0,480
20160302162337,66,Female,No answer,No difficulty,360,0,880
20160302162339,51,Female,Part time,No difficulty,585,0,90
20160302162343,26,Male,Full time,No difficulty,615,0,30
20160302162344,73,Female,Part time,No difficulty,480,0,420
20160302162346,54,Female,Full time,No difficulty,420,0,67
20160302162348,57,Male,Full time,No difficulty,360,0,628
20160302162354,34,Male,Full time,No difficulty,515,0,150
20160302162355,85,Female,No answer,Has difficulty,540,0,151
20160302162358,35,Female,Full time,No difficulty,449,30,15
20160302162363,67,Female,No answer,No difficulty,630,0,490
20160302162366,56,Female,Part time,No difficulty,410,0,195
20160302162369,32,Female,No answer,No difficulty,440,0,133
20160302162375,57,Female,Full time,No difficulty,480,0,315
20160302162383,46,Female,Full time,No difficulty,410,0,0
20160302162384,66,Male,No answer,No difficulty,510,0,455
20160302162385,72,Female,No answer,No difficulty,450,0,360
20160302162388,80,Female,Part time,No difficulty,705,0,460
20160302162390,37,Male,Full time,No difficulty,485,0,460
20160302162391,30,Male,Full time,No difficulty,510,0,230
20160302162392,85,Male,No answer,Has difficulty,495,0,526
20160302162393,44,Female,Full time,No difficulty,510,0,15
20160302162399,44,Female,Full time,No difficulty,420,0,210
20160302162402,16,Male,Part time,No difficulty,510,100,105
20160302162412,85,Female,No answer,No difficulty,660,0,630
20160302162414,70,Female,Part time,No difficulty,690,0,0
20160302162418,37,Male,Full time,No difficulty,483,0,375
20160302162423,42,Male,Full time,Has difficulty,60,0,250
20160302162432,32,Male,Full time,No difficulty,437,0,60
20160302162434,58,Female,Part time,No difficulty,570,0,90
20160302162440,46,Female,Part time,No difficulty,495,0,25
20160302162441,67,Female,Part time,No difficulty,525,0,576
20160302162443,65,Female,Part time,No difficulty,565,0,220
20160302162448,60,Male,Full time,No difficulty,480,0,590
20160302162449,36,Male,Full time,No difficulty,415,0,30
20160302162459,66,Female,No answer,Has difficulty,840,0,540
20160302162468,67,Male,No answer,No difficulty,420,0,420
20160302162473,41,Male,Full time,No difficulty,605,0,105
20160302162475,80,Female,No answer,Has difficulty,740,0,270
20160302162483,68,Female,No answer,No difficulty,680,0,505
20160302162486,41,Male,Part time,No difficulty,543,0,60
20160302162487,40,Female,Full time,No difficulty,505,0,290
20160302162491,62,Male,Part time,No difficulty,330,0,378
20160302162493,57,Female,Full time,No difficulty,360,0,496
20160302162494,46,Female,No answer,No difficulty,650,0,246
20160302162498,44,Male,Full time,No difficulty,435,0,310
20160302162501,51,Female,Part time,No difficulty,630,0,330
20160302162502,56,Female,No answer,No difficulty,480,0,270
20160302162506,75,Male,No answer,No difficulty,476,0,320
20160303160008,50,Female,No answer,No difficulty,630,0,435
20160303160055,43,Female,Part time,No difficulty,540,0,270
20160303160077,24,Female,No answer,No difficulty,610,0,90
20160303160089,22,Male,No answer,No difficulty,575,0,183
20160303160120,49,Male,Part time,No difficulty,475,0,210
20160303160540,58,Female,No answer,Has difficulty,540,0,102
20160303160555,30,Male,Full time,No difficulty,475,0,30
20160303160613,66,Female,No answer,No difficulty,480,0,405
20160303160655,85,Female,No answer,Has difficulty,615,0,570
20160303160686,57,Male,Full time,No difficulty,555,0,247
20160303160687,25,Male,No answer,No difficulty,600,60,426
20160303160756,75,Female,Part time,Has difficulty,540,0,175
20160303160767,22,Male,Full time,No difficulty,540,0,150
20160303160825,23,Male,Full time,No difficulty,480,0,225
20160303160831,68,Male,No answer,Has difficulty,539,0,210
20160303160856,27,Female,Full time,No difficulty,900,0,360
20160303160857,31,Male,No answer,No difficulty,450,0,465
20160303160878,47,Female,No answer,No difficulty,420,0,249
20160303160882,41,Female,Full time,No difficulty,455,0,140
20160303160883,62,Male,Full time,No difficulty,555,0,325
20160303160888,16,Male,Part time,No difficulty,630,0,612
20160303160902,85,Female,No answer,Has difficulty,615,0,250
20160303161014,23,Male,Full time,No difficulty,280,0,0
20160303161018,52,Male,Full time,No difficulty,514,0,350
20160303161057,75,Male,No answer,No difficulty,390,0,553
20160303161067,80,Male,No answer,Has difficulty,600,0,420
20160303161079,30,Male,Full time,No difficulty,420,0,255
20160303161098,26,Female,Full time,No difficulty,560,484,120
20160303161099,37,Male,Full time,No difficulty,480,0,95
20160303161140,36,Female,Full time,No difficulty,450,0,165
20160303161154,36,Female,Full time,No difficulty,380,0,225
20160303161170,57,Male,Full time,No difficulty,325,0,95
20160303161203,85,Female,No answer,Has difficulty,570,0,410
20160303161211,71,Male,No answer,No difficulty,570,0,744
20160303161223,63,Female,No answer,No difficulty,600,0,30
20160303161238,58,Male,Full time,No difficulty,285,0,90
20160303161252,37,Female,No answer,No difficulty,590,0,294
20160303161325,18,Female,Part time,No difficulty,345,410,30
20160303161392,56,Male,Full time,No difficulty,480,0,90
20160303161394,68,Female,No answer,No difficulty,660,0,482
20160303161432,24,Female,Full time,No difficulty,630,0,300
20160303161444,72,Female,No answer,Has difficulty,540,0,410
20160303161448,21,Female,No answer,No difficulty,220,180,890
20160303161511,67,Female,No answer,Has difficulty,420,0,760
20160303161608,43,Male,Full time,No difficulty,300,0,410
20160303161674,37,Male,Full time,No difficulty,528,0,187
20160303161691,85,Male,No answer,Has difficulty,630,0,749
20160303161694,80,Female,No answer,No difficulty,510,0,422
20160303161720,39,Male,Full time,No difficulty,420,0,575
20160303161753,56,Female,No answer,Has difficulty,825,0,165
20160303161824,15,Male,No answer,No difficulty,510,225,179
20160303161825,32,Female,No answer,No difficulty,550,0,170
20160303161898,68,Female,No answer,Has difficulty,690,0,480
20160303161922,63,Female,Full time,No difficulty,370,0,300
20160303161951,43,Female,Full time,No difficulty,544,0,554
20160303161954,37,Male,Full time,No difficulty,345,0,75
20160303161970,50,Female,No answer,No difficulty,630,0,15
20160303161974,54,Male,No answer,No difficulty,698,0,570
20160303162007,85,Female,No answer,Has difficulty,510,0,330
20160303162019,32,Female,No answer,No difficulty,468,0,70
20160303162032,77,Female,Part time,Has difficulty,415,0,150
20160303162074,30,Male,Full time,No difficulty,725,0,270
20160303162085,25,Male,Full time,No difficulty,647,0,150
20160303162102,30,Female,Part time,No difficulty,538,0,180
20160303162108,43,Female,Part time,No difficulty,449,0,45
20160303162110,65,Male,No answer,Has difficulty,750,0,315
20160303162216,63,Female,Part time,No difficulty,494,0,124
20160303162222,59,Male,No answer,No difficulty,575,0,568
20160303162277,59,Female,No answer,No difficulty,510,0,410
20160303162289,34,Female,Full time,No difficulty,600,0,485
20160303162335,44,Male,Full time,No difficulty,450,0,300
20160303162339,53,Female,Full time,Has difficulty,655,0,40
20160303162381,54,Male,Full time,No difficulty,360,0,420
20160303162383,45,Male,Full time,No difficulty,373,0,206
20160303162442,18,Female,No answer,No difficulty,443,300,165
20160303162452,51,Male,Full time,Has difficulty,360,0,208
20160303162493,66,Female,No answer,No difficulty,450,60,695
20160312150694,25,Male,No answer,No difficulty,540,0,520
20160312151426,32,Male,Full time,No difficulty,730,0,135
20160312151435,42,Male,Full time,No difficulty,369,0,180
20160312151438,16,Female,Part time,No difficulty,485,120,60
20160312151519,18,Male,No answer,No difficulty,589,0,220
20160312151615,45,Male,Full time,No difficulty,450,0,0
20160312151831,42,Male,Full time,No difficulty,420,0,60
20160312151915,38,Male,Part time,No difficulty,550,0,330
20160312151957,40,Female,No answer,Has difficulty,600,0,675
20160312152076,73,Female,No answer,No difficulty,480,0,300
20160312152240,51,Male,Full time,No difficulty,450,0,135
20160401161479,35,Male,Full time,No difficulty,410,0,120
